creatorID,name,wikidata identifiers
7059,Van Schley,
7060,Peter André Bloch,Q2073674
7061,Brad Pease,
7062,W. H Hudson,
7063,with original etchings David Hockney,
7064,Galerie Yvon Lambert,
7065,Galerija P74 (Ljubljana),
7066,Samuel D. Amico,
7067,Karl Young,
7068,Jon Rafman,Q6271426
7069,Gabriel Lester,Q5515721
7070,Allison Brown,
7071,Fred Sandback,Q1452504
7072,Dani Leventhal,Q55219235
7073,Cedric Horner,
7074,Harry Macfie,Q5970672
7075,Gad Hollander,
7076,Robert Hadrill,
7077,Kenneth Patchen,Q595662
7078,Sandra Alcosser,Q7416530
7079,Julia Cowlishaw,
7080,Martin Nelle,Q94921118
7081,Brighton Press,
7082,Emily Larned,Q110165666
7083,Joe Vinal,
7084,State University of New York College at New Paltz,
7085,Art Gallery,
7086,Rem Koolhaas,
7087,Jennifer Sigler,
7088,Hans Werlemann,Q73407446
7089,Office for Metropolitan Architecture,
7090,Jack Wendler,Q6115722
7091,Spacex Gallery,
7092,Scotland) Morning Star Publications (Edinburgh,
7093,Southeast Museum of Photography,
7094,Anne Valerie Gasc,Q99457789
7095,Matthew Higgs,Q6790670
7096,Imprint 93,
7097,Francesca Woodman,Q242308
7098,Paul Davies,
7099,Sveinn Fannar Jóhannsson,Q47519858
7100,Micki McGee,
7101,Mandeville Art Gallery,
7102,Zacharias Stellas,Q56447335
7103,Nina Tovish,
7104,Regula Huegli,Q85098173
7105,Susan Harlan,
7106,Library Fellows,
7107,Bernard Heidsieck,Q2718788
7108,Belgium) X-One (Antwerp,
7109,Nigel Greenwood Gallery,
7110,Lori Van Houten,
7111,Ace Space Company,
7112,Keiji Shinohara,Q21293086
7113,Wendy Burton,Q107581198
7114,Anne Turyn,Q55219925
7115,French Philippe Hunt,
7116,Eddy Devolder,Q96747591
7117,Anne Pontet,Q133761950
7118,Cynthia Nourse Thompson,
7119,ACME Gallery,
7120,Muzeʼon Yiśraʼel (Jerusalem),
7121,Jack Bryan,
7122,Dominique Marcoux,
7123,Alain Buyse,Q28152550
7124,Pierre Blondeau,
7125,J Mohns,
7126,Brice Marden,Q475416
7127,Hausmeister,
7128,Maddy Rosenberg,Q6726673
7129,Free Library of Philadelphia,
7130,Print and Picture Collection,
7131,Hector Berlioz,Q1151
7132,Tree Swenson,Q7837567
7133,Ramsa,
7134,Jörg Zutter,Q95304874
7135,Rosemarie Chiarlone,
7136,Susan Weiner,
7137,Bienes Center for the Literary Arts,
7138,Florida Center for the Book,
7139,Florida Artists' Book Prize,
7140,D. R Wakefield,
7141,Chevington Press,
7142,Jen Miller,Q15487709
7143,Stephane Bayard,
7144,Simon Patterson,
7145,Scottish National Gallery of Modern Art,
7146,Elisabeth Cunnick,
7147,Institute of Contemporary Arts (London),
7148,Alan Loney,Q4707163
7149,Audrey Holden,
7150,Fletcher Manley,
7151,Corinne Carlson,
7152,Marla Hlady,Q19668661
7153,Karen Henderson,
7154,Paper Tiger Television Collective (Firm),
7155,Herménégilde Chiasson,Q930987
7156,Herman Melville,Q4985
7157,Federico Sanguineti,Q3741899
7158,Maurice Lemaitre,
7159,Wild Hawthorn Press,
7160,Musée national d'art moderne (France),
7161,Arts Council of Great Britain,
7162,Galina Nosova,
7163,Mikhail Karasik,Q4214200
7164,Emmanuil Dvinsky,Q4155767
7165,Etienne Rozsaffy,
7166,Marie-Francoise Dumur,
7167,Jörg Immendorff,Q75858
7168,Ralf Winkler,
7169,Hubert Duprat,Q1124592
7170,Raoul Lazar,Q123496260
7171,Eugenio Miccini,Q359173
7172,Mario Murúa,Q134311078
7173,Florence Rapinat,
7174,François Righi,Q27756921
7175,Johanne Renbeck,
7176,Sub Young Kang,
7177,Jael Caiero,
7178,|publisher Profundo Ediciones,
7179,Darya Berner,
7180,Atlanta Committee for the Olympic Games,
7181,Borowsky Center for Publication Arts,
7182,Morrie Warshawski,Q112822523
7183,Curtis Uebelhor,
7184,John Talleur,Q77324962
7185,Linda Talleur,
7186,Lon Spiegelman,
7187,Gordon R. Richardson,
7188,Betsey Davids,
7189,Mimi Pond,Q3178504
7190,A. Goerner Pike,
7191,Jan Paris,Q95165714
7192,Claudia Nix,
7193,Celia Munoz,
7194,Beth Lapides,Q4897565
7195,Jim Koss,
7196,Lise Melhorn,
7197,Leigh McLellan,Q113510395
7198,Jane Marshall,
7199,Nora Ligorano,Q21289570
7200,David John Russ,
7201,Solid Productions,
7202,Art & Project,
7203,Louise2010 Bourgeois,
7204,HÃ©lÃ¨ne Cixous,
7205,David Horton,
7206,Peter Nadin,Q21995269
7207,Michael Leonard,
7208,design Hawley Hussey,
7209,Karen Shaw,
7210,Andreas Senser,Q87085947
7211,Aminah Robinson,Q4746390
7212,Andrew Masullo,Q28663090
7213,Ric Haynes,
7214,Werner Hartmann,
7215,Alessandro Algardi,
7216,Women's Studio Workshop,
7217,John Baldessari 1931-,
7218,Masao Yamamoto 1957-,
7219,Dieter Roth 1930-1998,
7220,Bonnie Cohen,
7221,Heidi Neilson artist,
7222,Michael Smith 1951 March 8-,
7223,Albert Oehlen,
7224,Thomas E. Crow,Q7789148
7225,Ernest Hemingway,Q23434
7226,Running Women Press,
7227,Anne Wilson,
7228,Peregrine Honig,Q7167796
7229,May Stevens,
7230,Susan Baker,
7231,Ken Campbell 1939-,
7232,Simon Patterson 1967-,
7233,April Katz,
7234,Sara Press 1974-,
7235,Louise Odes Neaderland author,
7236,Susan Elizabeth King 1947-,
7237,Phyllis Galembo,Q63614549
7238,Isidore Isou,Q708473
7239,Merapi Obermayer,Q136205119
7240,A. M Fine,
7241,Helge Johnnysen,
7242,Exempla (Firm),
7243,Georg Wilhelm Friedrich Hegel,Q9235
7244,Childe Roland,Q111967804
7245,Catherine Ferbos,
7246,J.L. Kercheval,
7247,Dan Fuller,
7248,Ginny Lloyd,Q23023005
7249,Rose Marasco,Q27452354
7250,Ken Friedman,
7251,Henri de Toulouse-Lautrec,Q82445
7252,Jean Leering,Q881011
7253,organized National Gallery of Canada,
7254,Ottawa,
7255,introduction Dieter Schwartz,
7256,traduction de Laurent Sauerwein,
7257,Grandchester,
7258,Emilia Austi,
7259,Braco Dimitrijević,Q548157
7260,Switzerland) Centre d'art contemporain (Geneva,
7261,Switzerland) Ecart (Gallery : Geneva,
7262,David Troostwyk,
7263,Felicity Samuel Gallery,
7264,Nicholas Stanley-Adams,Q106694358
7265,Ellen Mahaffy,
7266,Gardner Centre Gallery,
7267,Mayra Alpízar Linares,
7268,Rose Mary Salum,Q48472773
7269,M Shibata,
7270,Preacher's Biscuit Books,
7271,Ketone Press,
7272,Telfer Stokes,Q21289855
7273,Anthony d'Offay (Firm),
7274,MIT List Visual Arts Center,
7275,Mario Bellatin,Q2156253
7276,Pablo Neruda,Q34189
7277,Gabriela Mistral,Q80871
7278,Linda S. Howe,
7279,José Milanés,
7280,Museo de Arte Carrillo Gil,
7281,Eduardo Anguita,
7282,Maité Hernández-Lorenzo,
7283,Kenneth Goldsmith,
7284,Diana Bellessi,Q521986
7285,Juan Cavallero,
7286,Sara Teigen,
7287,Isabel Baraona,Q94524185
7288,|publisher Astrolabio Editorial,
7289,Anne Merryman,
7290,Miki Soejima,Q133617231
7291,Janus Press,
7292,Claire Van Vliet,Q5125339
7293,Isabel Alonso,
7294,Pablo Giordano,
7295,Patricia | Lorente,
7296,Raúl Martínez Moreno,
7297,Meninas Cartoneras,
7298,Alba Doris Mosquera,
7299,Federico Poli,
7300,Silvia Ramírez M.,
7301,Juan Ignacio Siles,
7302,Mario Rufino,
7303,Inc Self-Help Graphics and Art,
7304,Aloe Azid,
7305,Yoshihiro Ōno,Q64783923
7306,Rice University Art Gallery,
7307,Patricia Railing,Q139035624
7308,Ambidiestro Taller-Editorial,
7309,Papaya Galáctica,
7310,Graham Murrell,
7311,Donato Cinicolo,
7312,Bernar Venet,Q545445
7313,Shunk-Kender,
7314,Alex Xavier Aceves Bernal,
7315,Liz Misterio,
7316,1988-|author Asertijo,
7317,Salvador Lemis,Q112550933
7318,Zenén Calero,Q139089707
7319,Rubén Darío Salazar,
7320,Víctor Casaus Sánchez,Q98924204
7321,Silvio Rodríguez,
7322,Emily Dickinson,
7323,|issuing body Ediciones Vigía,
7324,Valerio Spada,
7325,Ruth Laxson,Q29230631
7326,Elham Shafei,
7327,Jennifer Kornder,
7328,Jessica Grant,
7329,David Morrish,
7330,Nersys Felipe,
7331,Tobias Zielony,Q1389607
7332,|host institution Ursula Blickle Stiftung,
7333,José Espino Ortega,
7334,Rudolph De Leeuw,
7335,Paul Berger,
7336,Bertolt Brecht,Q38757
7337,Elisabeth Hauptmann,Q73781
7338,León Ferrari,
7339,bpNichol,Q4953105
7340,Tom Ockerse Editions,
7341,Alastair Johnston,
7342,Lynd Ward,Q122644
7343,Brian Lane,
7344,R Nauman,
7345,Nancy Linn,
7346,Ann Chamberlain,
7347,Albright-Knox Art Gallery,
7348,CEPA Gallery,
7349,Eugène Ionesco,Q46706
7350,Donald Allen,
7351,Henry | Cohen,
7352,Massin.|,
7353,John Kaldor,
7354,Art Gallery of New South Wales (Sydney),
7355,National Gallery of Victoria (Melbourne),
7356,|artist Alexiel,
7357,John Wendler,Q115198242
7358,Chased Press,
7359,Rogelio Díaz-Guerrero,Q93387615
7360,Francois Deschamps,
7361,Tennessee Dixon,
7362,Robert Grenier,
7363,Kristján Guðmundsson,
7364,N.Y.) Express Press (Rochester,
7365,Anne Martens,
7366,Ear-say Books,
7367,Mr | O,
7368,Stephen Bann,
7369,Lourdes Grobet,Q3264007
7370,Magali Lara,Q26001043
7371,Giorgio Colombo,
7372,Taii Ashizawa,Q55529351
7373,Takehisa Kosugi,Q7677988
7374,吉田秀樹,
7375,Hideki Yoshida,Q99213861
7376,Beau Geste Press,
7377,Libro Acción Libre,
7378,Terry Wright,
7379,Amaru Cartonera,
7380,Martha | Bulnes,
7381,Carlos Pinao,
7382,Karla Ccave,
7383,Lici Ramírez,
7384,Jane Greengold,Q119146125
7385,F. Ehrenberg,
7386,Warren Lehrer,Q20657178
7387,Nexus Press in collaboration with the Atlanta Committee for the Olympic Games (ACOG) Cultural Olympiad,
7388,Nexus Press in collaboration with the Atlanta Committee for the Olympic Games (ACOG) Cultural Olympiad,
7389,text Debra Esch,
7390,text Peter H. Beaman,
7391,illustrations Peter H. Beaman,
7392,text Louis Asekoff,
7393,drawings Erica Van Horn,
7394,designed Claire van Vliet,
7395,Bonnie O'Connell,
7396,Steven I Steinman,
7397,GÃ¶tz Adriani,
7398,translated Bruni Mayor,
7399,Bruce Hutchinson,
7400,Willis Hartshorn,
7401,"author, Sarah, artist Peters",
7402,Filliou-Spoerri-Topor,
7403,Vera Spoerri,
7404,Scott L. McCarney,
7405,A true story of american intrigue,
7406,desire,
7407,justice,
7408,General Idea (Firm),
7409,Lynn Marshall-Linnemeier Melanie Pavich-Lindsay Lisa Tuttle,
7410,with contributions Daina L. Ramey,
7411,design Susan E. King,
7412,the reader,
7413,if he wishes,
7414,with the participation of John Cage,
7415,FrÃ©dÃ©ric Bruly BouabrÃ©,
7416,Victoria Nelson,
7417,created,
7418,printed,
7419,constructed Berwyn Hung,
7420,Michael Goodman,
7421,Amy Corder,
7422,textSusan Cohen,
7423,Warren Lehrer,Q20657178
7424,Julie Chen,
7425,from a work done Daniel Buren,
7426,Nancy J Garruba,
7427,with text Holly Anderson,
7428,Roland Mangold,Q112578693
7429,design,
7430,printed Ann Kalmbach,
7431,Mark Hanks,
7432,Renatta Levy,
7433,undertaken Macalester College,
7434,Paul the Apostle,Q9200
7435,Minnesota,Q22588446
7436,students under the direction of their professor,
7437,Jill Timm,
7438,Salvador Allende,Q440
7439,Oscar Soto,
7440,Gabriela Videla,
7441,Hallwalls (Museum),
7442,Roger Ackling,Q28611613
7443,Harvey Shield,Q19664949
7444,Franz Eggenschwiler,Q1446620
7445,France) Nouveau Musée (Villeurbanne,
7446,James Rosenquist,Q448845
7447,Graeme Murray Gallery,
7448,designed Linda K. Johnson,
7449,compiled Susan E. King,
7450,Text Stephen Spera,
7451,images Suzanne Horvitz,
7452,photographs Edward Ruscha,
7453,Ligorano/Reese with Gerrit Lansing,
7454,book,
7455,audio CD,
7456,Balázs Czeizel,Q65217101
7457,and illustrated Angela Lorenz,
7458,Carrie Mae Weems,Q5046268
7459,photography Jimmy Mazzone,
7460,and Miles Decoster,
7461,Stedelijk van Abbemuseum (Eindhoven),
7462,Markus Rätz,
7463,Joan Lyons 1937-,
7464,FHP Hippodrome Gallery,
7465,Johanna Drucker 1952-,
7466,Thomas Evans,
7467,Multiples Gallery,
7468,Lucio Pozzi 1935-,
7469,Norman B. Colp,Q119146741
7470,Robert Cumming 1943-,
7471,Richard Bosman 1944-,
7472,Pat Oleszko,Q7143886
7473,Colo.) Anderson Ranch Arts Center (Snowmass Village,
7474,Landfall Press,
7475,Karla Woisnitza,Q1733751
7476,Jon Morse,
7477,David Eisen,
7478,Timothy Silverlake,
7479,Peter Norton,
7480,Roswell Bookbinding,
7481,Marisol Limon Martinez,Q99587570
7482,Akira Hagihara,
7483,Jō Watanabe,
7484,Sara Langworthy,Q105090671
7485,Joyce Scott,
7486,Richard Bosman,
7487,Ted Greenwald,Q133726163
7488,Irma Martinez Sizer,
7489,Ann Carol Goldberg,
7490,Lisa Bowes LaLonde,
7491,Louise A Lawler,
7492,Annu Palakannathu Matthew,
7493,Rita MacDonald,Q119146436
7494,Donna Henes,Q5296361
7495,Sarah Jenkins,
7496,Nate Larson,Q6968674
7497,Paul Auster,Q214642
7498,Warja Lavater 1913-2007,
7499,Kathy Acker 1948-1997,
7500,Robert Barry 1936-,
7501,Deborah Flynn,
7502,Amber Hares,
7503,Minna Morse,
7504,Judite dos Santos,
7505,Druckwerk (Press),
7506,Rachael Siegel,
7507,participants,
7508,Dahlia Elsayed,Q28967674
7509,Andrew Deminjian,
7510,Bernard Lassus,Q11337137
7511,Chris Enos,Q94112390
7512,Barbara Freeman,
7513,David Brett,
7514,Camila Mesquita,
7515,José Soler,
7516,George F. Maciunas,Q106693151
7517,Katherine Aoki,
7518,Stan Brakhage,Q698676
7519,John Weber Gallery,
7520,Susan E Cohen,
7521,Carol Squiers,Q112445921
7522,Elizabeth Murray,
7523,Anne S Iott,
7524,Devon L Cummings,Q89611908
7525,Lenora Castillo,
7526,Antoni Muntadas,Q2406301
7527,Philip artist Zimmermann author,
7528,General Idea (Firm),
7529,James Agee,
7530,Patricia Hill,
7531,Nancy Weaver,
7532,Pic Adrian,Q16010052
7533,Kou Chang,Q45586753
7534,Sheila Pinkel,Q19575016
7535,Bleu Cease,
7536,Keith A. Smith 1938-,
7537,text Arlene Raven,
7538,Joe Zucker 1941-,
7539,Peter & Donna Thomas (Firm),
7540,Donna (Donna Sue) Thomas,
7541,Davi Hompson,
7542,Wendy O'Connor Spencer,Q75978771
7543,poems Melinda Kennedy,
7544,Howard Selina,Q112552135
7545,Peter Weiermair,Q2078922
7546,Dianne Longley,
7547,Shaw Hendry,
7548,Neville Daniel,
7549,Cecilia Vicuña,Q16117062
7550,David Blamey,Q108477918
7551,William Rowe 1946-,
7552,Richard Prince 1949-,
7553,Roberta Allen,
7554,Barbara Kruger 1945-,
7555,Gordon Davey,
7556,Paracelsus,Q83428
7557,Hildegard,
7558,Werner Büttner,
7559,Adolf Oehlen,Q363507
7560,Galloping Dog Press,
7561,Ben Allen,
7562,Donna Karan,Q464497
7563,Peter Lindberg,
7564,Claudia Hart,
7565,Yukio Kobayashi,
7566,Mitsuhiro Matsuda,
7567,Jean-Michel Alberola,Q3167928
7568,Jean Charles Blanc,Q116780366
7569,Roberto Martinez,
7570,Jean-Michel Othoniel,Q3168102
7571,N.Y.) Printed Matter Bookstore (New York,
7572,Dupuis Press,
7573,Mark Magill,Q55219296
7574,Hubert Sommerauer,Q2720639
7575,H. P. Lovecraft,Q169566
7576,Richard Ford,
7577,Jane Kent,
7578,Grenfell Press Collection (Library of Congress),
7579,Jo-Anne Echevarria Myers,Q106317961
7580,Linda Karol Johnson,
7581,Kristy A. Lewis,Q99564636
7582,Elizabeth McDevitt,
7583,Sandy Tilcock,
7584,Justin James Reed artist,
7585,Don Celender 1931-2005,
7586,David Horton,
7587,Amy Wilson 1973-,
7588,M. R. Rosenberg,
7589,Frédéric Bruly Bouabré,Q2071033
7590,Cornelia Parker,Q441501
7591,Edward Woodman,
7592,R. Martin,
7593,Vitaly Komar,Q880221
7594,Alexander Melamid,Q372225
7595,Dore Ashton,Q3036987
7596,Independent Curators Incorporated,
7597,Kevin Osborn 1951-,
7598,Guglielmo Achille Cavellini,Q3778863
7599,Antonio Dias 1944-,
7600,Bill Burke 1943-,
7601,Nancy Holt 1938-2014,
7602,Ulises Carrión 1941-1989,
7603,Deborah Frederick,
7604,Gary Goldstein,
7605,لورينزو لوتو,Q310973
7606,Jewish Museum San Francisco,
7607,Ann Rosen 1948-,
7608,Joni Lee Mabe 1957-,
7609,Judith Blumberg,
7610,Peter H. (Peter Hays) Beaman 1945-,
7611,George Maciunas 1931-1978,
7612,Charles Perrault,Q128460
7613,Rosemarie Trockel,
7614,Wilfried Dickhoff,Q2571137
7615,Anders Tornberg Gallery,
7616,Haim Steinbach,Q5639315
7617,centrum voor hedendaagse kunst Witte de With,
7618,Ferdinand Schmatz,
7619,Heimo Zobernig,Q830980
7620,Stephen Prina,Q1682539
7621,Elbrig de Groot,Q133742323
7622,Museum Boymans-Van Beuningen,
7623,Gilles Peress,Q324062
7624,Amanda Kalinoski,
7625,Carrie Hempfer,
7626,Christian Appel,
7627,Abigail Child,
7628,Martin Rogers,
7629,Niki de Saint Phalle,Q168704
7630,Gimpel Fils,
7631,Hannah Collins,
7632,Matt's Gallery,
7633,Gail Rubini artist,
7634,Marina Abramović,Q47496
7635,Johanna Drucker 1952- artist,
7636,Paul Zelevansky book artist,
7637,Carmelo Arden Quin,Q858635
7638,Frederic Appy,
7639,Therese Ampe Jonas,
7640,Cesi Amoretti,Q131618550
7641,Italy) Galleriaforma (Genoa,
7642,Eddie Allen,
7643,Lia Rondelli,
7644,Anne Albertini,
7645,Juan J. Agius,Q106685627
7646,Da Costa (Firm),
7647,Florence Loewy (Firm),
7648,Tom Phillips 1937-,
7649,Babette Katz book artist,
7650,"author, Susan Elizabeth, 1947- book artist King",
7651,Miriam Shenitzer,
7652,Dennis Cooper 1953-,
7653,"1966- artist, Diane (Diane E.) Jacobs",
7654,Larry Gale,
7655,Vincent Benedetto,
7656,Richard Link,
7657,Bobbe Besold,
7658,Catherine Wiesner,
7659,Nelly Perazzo,Q125475365
7660,Galería Palatina,
7661,Joel R Brouwer,
7662,Carel Balth,Q2689514
7663,Günter Brus,Q677218
7664,Annalies Klophaus,Q130734417
7665,ORworks,
7666,Jean François Bory,
7667,Герхард Рюм,Q45392
7668,Liz Magor,Q16121756
7669,Joey Morgan,Q109676393
7670,Walter Phillips Gallery,
7671,Stephen King,
7672,Whitney Museum of American Art (New York),
7673,Ernst Lietze,
7674,Sue Kinney,
7675,Kenda North,Q106353183
7676,Tim R. Hearsum,
7677,Doug Connor,
7678,Mike Finn,
7679,Carol Todaro,Q19802622
7680,Anne Walker,
7681,Kerry McAleer-Keeler,Q105090585
7682,Jan Owen,
7683,Katherine Glover,
7684,Mary Bennett,
7685,Jan Owen,
7686,John Tagliabue,Q133716113
7687,Sol LeWitt,Q168587
7688,Leandro Katz 1938-,
7689,Miles DeCoster book artist,
7690,Davi Det Hompson 1939-1996,
7691,Shelagh Wakely,Q26457496
7692,Poland) Centrum Sztuki Współczesnej (Warsaw,
7693,Henry Bond,
7694,Nick Hallam,
7695,Kurt Schwitters,
7696,Yvonne Dröge Wendel,Q29575253
7697,Imi Knoebel,Q241977
7698,Deichtorhallen.,
7699,Paula Rego,Q235318
7700,Kimberley Hassett,
7701,Stuart Mugridge,
7702,Imi Maufe,
7703,Angela Bulloch,Q532361
7704,Virginia Nimarkoh,Q7934429
7705,Peter Liversidge,Q4019422
7706,Harri Hyslop,
7707,Harrington and Squires,
7708,Alyson Sarah Hallett,
7709,Penelope Downes,Q75397252
7710,Su-Kyoung Cho,
7711,Ian Chamberlain,
7712,James Conlon,
7713,Raymond Bellour,Q628136
7714,Royal S. Brown,Q112440692
7715,Bernard Herrmann,
7716,Gordana Stanišić,
7717,Marysia Lewandowska,Q19268808
7718,Neil Cummings,Q98761888
7719,Jane Rolo,
7720,Federico D'orazio,Q106685456
7721,Mariëtte Strik,Q125690147
7722,Theo Botschuijver,Q111354080
7723,Eve Rhymer,
7724,Jeroen van Westen,Q2055614
7725,Laurie Clark,
7726,Jane Gifford,
7727,Stephanie Fawbert,
7728,Paul Bianchini Galerie Toner (Paris),
7729,Julien Blaine,Q3189373
7730,Jeannot Bewing,Q16438945
7731,Bertholin,
7732,Kurt Benning,
7733,Franco Beltrametti,Q3751138
7734,Arthur Barrio,
7735,Patrick Bailly-Maître-Grand,Q3369205
7736,Olatz Lamikiz,
7737,Mette-Sofie D Ambeck,
7738,Steve Moore,
7739,Chuck Kelly,
7740,Brian Smith,
7741,Frank Dufy,
7742,John Helmore,
7743,Helen M Brunner,
7744,Ed,
7745,Janet,
7746,Kinney,
7747,Lawrence,
7748,Mike,
7749,Rob,
7750,Sue,
7751,Linda Parry,Q54105895
7752,Wynne Busby,
7753,Fred Rinne,Q5496146
7754,Nicole Morello,Q1987048
7755,Carl T Heyward,
7756,Laurence B Goodrich,
7757,Jacques Fournier,
7758,Edward Hillel,Q94628128
7759,Pooté Press,
7760,Nina Subin,
7761,Emdash (Firm),
7762,Balázs Czeizel,Q65217101
7763,Ève Curie,Q230068
7764,ماري كوري,Q7186
7765,Smithsonian Institution,
7766,Washington Project for the Arts (D.C.),
7767,Fernanda Pivano,Q1179560
7768,Ettore Sottsass,
7769,Florencio Malatesta,
7770,Rumi,Q43347
7771,Kelly Driscoll,
7772,Robert Breer,Q526954
7773,Mira Coviensky,
7774,Julie Chen author,
7775,Elizabeth McDevitt author,
7776,Emily Martin 1953-,
7777,Ron King 1932-,
7778,Wichita State University Department of Art Education,
7779,Fashion Moda,
7780,Lisson Gallery,
7781,Keith Arnatt,Q6383994
7782,Sue Abramson,
7783,Hansgünther Heyme,Q1583796
7784,Anna Valeria Borsari,Q19802462
7785,Françoise Janicot,Q19544856
7786,Matthew Arnold,
7787,"1947- book artist, Susan Elizabeth King",
7788,Mei-Ling Hom 1951-,
7789,Heather Weston book artist,
7790,Sandy Sykes,Q98762093
7791,Jim Machacek,
7792,Sibyl Rubottom,
7793,Bay Park Press,
7794,Robert Bringhurst,
7795,Hedi Kyle,Q29167532
7796,Edwin Abbott Abbott,Q531606
7797,Ray Bradbury,Q40640
7798,University of Chicago,
7799,"(Editor) Brand, Victor.",
7800,Johanna Drucker 1952- author,
7801,"artist, Barbara, author Tetenbaum",
7802,"author, Susan, artist Johanknecht",
7803,Edie Tsong,
7804,Brooklyn Museum of Art,
7805,Mel Bochner 1940-,
7806,Franc̦ois Curlet 1967-,
7807,Stephen Willats 1943-,
7808,"transcriber, Brad, 1951- author, book artist, photographer, printer Freeman",
