cluster,authorityURI,schemes,tags,recs,labels
http://id.loc.gov/authorities/subjects/sh85036106,http://id.loc.gov/authorities/subjects/sh85036106,lcsh,650,1,Death in art
http://id.loc.gov/authorities/subjects/sh85036108.,http://id.loc.gov/authorities/subjects/sh85036108.,lcsh,650,1,Death in literature
http://id.loc.gov/authorities/subjects/sh85037293.,http://id.loc.gov/authorities/subjects/sh85037293.,lcsh,650,1,Detention of persons
http://id.loc.gov/authorities/subjects/sh85037601.,http://id.loc.gov/authorities/subjects/sh85037601.,lcsh,650,1,Diaries
http://id.loc.gov/authorities/subjects/sh85038376.,http://id.loc.gov/authorities/subjects/sh85038376.,lcsh,650,1,Discrimination
http://id.loc.gov/authorities/subjects/sh85038488.,http://id.loc.gov/authorities/subjects/sh85038488.,lcsh,650,1,Dissenters
http://id.loc.gov/authorities/subjects/sh85039671.,http://id.loc.gov/authorities/subjects/sh85039671.,lcsh,650,1,Drowning victims
http://id.loc.gov/authorities/subjects/sh85039719.,http://id.loc.gov/authorities/subjects/sh85039719.,lcsh,650,1,Drugs
http://id.loc.gov/authorities/subjects/sh85040281.,http://id.loc.gov/authorities/subjects/sh85040281.,lcsh,650,1,Dyes and dyeing
http://id.loc.gov/authorities/subjects/sh85040522.,http://id.loc.gov/authorities/subjects/sh85040522.,lcsh,650,1,East and West
http://id.loc.gov/authorities/subjects/sh85040752.,http://id.loc.gov/authorities/subjects/sh85040752.,lcsh,650,1,Ecology
http://id.loc.gov/authorities/subjects/sh85042693.,http://id.loc.gov/authorities/subjects/sh85042693.,lcsh,650,1,Emblems
http://id.loc.gov/authorities/subjects/sh85042701.,http://id.loc.gov/authorities/subjects/sh85042701.,lcsh,650,1,Embroidery
http://id.loc.gov/authorities/subjects/sh85042782.,http://id.loc.gov/authorities/subjects/sh85042782.,lcsh,650,1,Emigration and immigration
http://id.loc.gov/authorities/subjects/sh85042818.,http://id.loc.gov/authorities/subjects/sh85042818.,lcsh,650,1,Emotions
http://id.loc.gov/authorities/subjects/sh85043583.,http://id.loc.gov/authorities/subjects/sh85043583.,lcsh,650,1,English language -- Idioms
http://id.loc.gov/authorities/subjects/sh85043619.,http://id.loc.gov/authorities/subjects/sh85043619.,lcsh,650,1,English language -- Obscene words
http://id.loc.gov/authorities/subjects/sh85043777.,http://id.loc.gov/authorities/subjects/sh85043777.,lcsh,650,1,English literature
http://id.loc.gov/authorities/subjects/sh85044780.,http://id.loc.gov/authorities/subjects/sh85044780.,lcsh,650,1,Escape (Psychology)
http://id.loc.gov/authorities/subjects/sh85045906.,http://id.loc.gov/authorities/subjects/sh85045906.,lcsh,650,1,Euthanasia
http://id.loc.gov/authorities/subjects/sh85046443.,http://id.loc.gov/authorities/subjects/sh85046443.,lcsh,650,1,Experimental poetry
http://id.loc.gov/authorities/subjects/sh85046689,http://id.loc.gov/authorities/subjects/sh85046689,lcsh,650,1,Eye in art
http://id.loc.gov/authorities/subjects/sh85046797.,http://id.loc.gov/authorities/subjects/sh85046797.,lcsh,650,1,Face in art
http://id.loc.gov/authorities/subjects/sh85046927,http://id.loc.gov/authorities/subjects/sh85046927,lcsh,650,1,Fairy tales -- Illustrations
http://id.loc.gov/authorities/subjects/sh85046927.,http://id.loc.gov/authorities/subjects/sh85046927.,lcsh,650,1,Fairy tales -- Illustrations
http://id.loc.gov/authorities/subjects/sh85046971,http://id.loc.gov/authorities/subjects/sh85046971,lcsh,650,1,Fall of man in art
http://id.loc.gov/authorities/subjects/sh85047009.,http://id.loc.gov/authorities/subjects/sh85047009.,lcsh,650,1,Families
http://id.loc.gov/authorities/subjects/sh85047050.,http://id.loc.gov/authorities/subjects/sh85047050.,lcsh,650,1,Families in art
http://id.loc.gov/authorities/subjects/sh85047165.,http://id.loc.gov/authorities/subjects/sh85047165.,lcsh,650,1,Fantasy in art
http://id.loc.gov/authorities/subjects/sh85047383.,http://id.loc.gov/authorities/subjects/sh85047383.,lcsh,650,1,Fashion in art
http://id.loc.gov/authorities/subjects/sh85047746,http://id.loc.gov/authorities/subjects/sh85047746,lcsh,650,1,Feminism and art
http://id.loc.gov/authorities/subjects/sh85047746.,http://id.loc.gov/authorities/subjects/sh85047746.,lcsh,650,1,Feminism and art
http://id.loc.gov/authorities/subjects/sh85047750.,http://id.loc.gov/authorities/subjects/sh85047750.,lcsh,650,1,Feminism and the arts
http://id.loc.gov/authorities/subjects/sh85048500.,http://id.loc.gov/authorities/subjects/sh85048500.,lcsh,650,1,Fire in art
http://id.loc.gov/authorities/subjects/sh85048586,http://id.loc.gov/authorities/subjects/sh85048586,lcsh,650,1,First communion
http://id.loc.gov/authorities/subjects/sh85048858.,http://id.loc.gov/authorities/subjects/sh85048858.,lcsh,650,1,Fishing in art
http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/subjects/sh85048972,lcsh,650,1,Flags -- United States
http://id.loc.gov/authorities/subjects/sh85049108.,http://id.loc.gov/authorities/subjects/sh85049108.,lcsh,650,1,Flight
http://id.loc.gov/authorities/subjects/sh85049126.,http://id.loc.gov/authorities/subjects/sh85049126.,lcsh,650,1,Flight training
http://id.loc.gov/authorities/subjects/sh85050118.,http://id.loc.gov/authorities/subjects/sh85050118.,lcsh,650,1,Folklore -- Germany
http://id.loc.gov/authorities/subjects/sh85050209.,http://id.loc.gov/authorities/subjects/sh85050209.,lcsh,650,1,Food -- Pictorial works
http://id.loc.gov/authorities/subjects/sh85050278,http://id.loc.gov/authorities/subjects/sh85050278,lcsh,650,1,Food in art
http://id.loc.gov/authorities/subjects/sh85050416.,http://id.loc.gov/authorities/subjects/sh85050416.,lcsh,650,1,Football -- United States
http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85050707,lcsh,650,1,Forests and forestry
http://id.loc.gov/authorities/subjects/sh85051147.,http://id.loc.gov/authorities/subjects/sh85051147.,lcsh,650,1,Fractals
http://id.loc.gov/authorities/subjects/sh85052019.,http://id.loc.gov/authorities/subjects/sh85052019.,lcsh,650,1,Friezes
http://id.loc.gov/authorities/subjects/sh85053150.,http://id.loc.gov/authorities/subjects/sh85053150.,lcsh,650,1,Gardens in art
http://id.loc.gov/authorities/subjects/sh85053742.,http://id.loc.gov/authorities/subjects/sh85053742.,lcsh,650,1,Genealogy
http://id.loc.gov/authorities/subjects/sh85053982.,http://id.loc.gov/authorities/subjects/sh85053982.,lcsh,650,1,Geographical perception
http://id.loc.gov/authorities/subjects/sh85053986.,http://id.loc.gov/authorities/subjects/sh85053986.,lcsh,650,1,Geography
http://id.loc.gov/authorities/subjects/sh85054129,http://id.loc.gov/authorities/subjects/sh85054129,lcsh,650,1,Geometrical drawing
http://id.loc.gov/authorities/subjects/sh85054413,http://id.loc.gov/authorities/subjects/sh85054413,lcsh,650,1,German poetry
http://id.loc.gov/authorities/subjects/sh85054842,http://id.loc.gov/authorities/subjects/sh85054842,lcsh,650,1,Giant squids
http://id.loc.gov/authorities/subjects/sh85055018,http://id.loc.gov/authorities/subjects/sh85055018,lcsh,650,1,Girls -- Portraits
http://id.loc.gov/authorities/subjects/sh85055165.,http://id.loc.gov/authorities/subjects/sh85055165.,lcsh,650,1,Glass painting and staining
http://id.loc.gov/authorities/subjects/sh85055517,http://id.loc.gov/authorities/subjects/sh85055517,lcsh,650,1,God
http://id.loc.gov/authorities/subjects/sh85056409.,http://id.loc.gov/authorities/subjects/sh85056409.,lcsh,650,1,Grandparent and child
http://id.loc.gov/authorities/subjects/sh85056495.,http://id.loc.gov/authorities/subjects/sh85056495.,lcsh,650,1,Graphology
http://id.loc.gov/authorities/subjects/sh85056605.,http://id.loc.gov/authorities/subjects/sh85056605.,,651,1,Great Britain
http://id.loc.gov/authorities/subjects/sh85057330.,http://id.loc.gov/authorities/subjects/sh85057330.,lcsh,650,1,Grief
http://id.loc.gov/authorities/subjects/sh85057333.,http://id.loc.gov/authorities/subjects/sh85057333.,lcsh,650,1,Grief in literature
http://id.loc.gov/authorities/subjects/sh85058059.,http://id.loc.gov/authorities/subjects/sh85058059.,lcsh,650,1,Gymnastics
http://id.loc.gov/authorities/subjects/sh85058289.,http://id.loc.gov/authorities/subjects/sh85058289.,lcsh,650,1,Haiku
http://id.loc.gov/authorities/subjects/sh85058807.,http://id.loc.gov/authorities/subjects/sh85058807.,lcsh,650,1,Happiness
http://id.loc.gov/authorities/subjects/sh85059272.,http://id.loc.gov/authorities/subjects/sh85059272.,lcsh,650,1,Hate
http://id.loc.gov/authorities/subjects/sh85059506.,http://id.loc.gov/authorities/subjects/sh85059506.,lcsh,650,1,Healing
http://id.loc.gov/authorities/subjects/sh85059747.,http://id.loc.gov/authorities/subjects/sh85059747.,lcsh,650,1,Heart in art
http://id.loc.gov/authorities/subjects/sh85060351.,http://id.loc.gov/authorities/subjects/sh85060351.,lcsh,650,1,Herbs
http://id.loc.gov/authorities/subjects/sh85060368.,http://id.loc.gov/authorities/subjects/sh85060368.,lcsh,650,1,"Heredity, Human"
http://id.loc.gov/authorities/subjects/sh85060641.,http://id.loc.gov/authorities/subjects/sh85060641.,lcsh,650,1,Hiding places
http://id.loc.gov/authorities/subjects/sh85061252.,http://id.loc.gov/authorities/subjects/sh85061252.,lcsh,650,1,History in art
http://id.loc.gov/authorities/subjects/sh85061568,http://id.loc.gov/authorities/subjects/sh85061568,lcsh,650,1,Holy Crown of Hungary
http://id.loc.gov/authorities/subjects/sh85061657.,http://id.loc.gov/authorities/subjects/sh85061657.,lcsh,650,1,Home
http://id.loc.gov/authorities/subjects/sh85061791,http://id.loc.gov/authorities/subjects/sh85061791,lcsh,650,1,Homosexuality in art
http://id.loc.gov/authorities/subjects/sh85062868,http://id.loc.gov/authorities/subjects/sh85062868,lcsh,650,1,Human evolution
http://id.loc.gov/authorities/subjects/sh85062957.,http://id.loc.gov/authorities/subjects/sh85062957.,lcsh,650,1,"Humorous poetry, American"
http://id.loc.gov/authorities/subjects/sh85063138.,http://id.loc.gov/authorities/subjects/sh85063138.,lcsh,650,1,Hunting in art
http://id.loc.gov/authorities/subjects/sh85063851.,http://id.loc.gov/authorities/subjects/sh85063851.,lcsh,650,1,Hysteria
http://id.loc.gov/authorities/subjects/sh85064153.,http://id.loc.gov/authorities/subjects/sh85064153.,lcsh,650,1,Identity (Psychology) in children
http://id.loc.gov/authorities/subjects/sh85064446.,http://id.loc.gov/authorities/subjects/sh85064446.,lcsh,650,1,Image processing
http://id.loc.gov/authorities/subjects/sh85064451.,http://id.loc.gov/authorities/subjects/sh85064451.,lcsh,650,1,Imagery (Psychology)
http://id.loc.gov/authorities/subjects/sh85064456.,http://id.loc.gov/authorities/subjects/sh85064456.,lcsh,650,1,Imaginary books and libraries
http://id.loc.gov/authorities/subjects/sh85064518.,http://id.loc.gov/authorities/subjects/sh85064518.,lcsh,650,1,Immigrants in art
http://id.loc.gov/authorities/subjects/sh85065270.,http://id.loc.gov/authorities/subjects/sh85065270.,lcsh,650,1,Indians of North America -- Folklore
http://id.loc.gov/authorities/subjects/sh85065689.,http://id.loc.gov/authorities/subjects/sh85065689.,lcsh,650,1,Individuality
http://id.loc.gov/authorities/subjects/sh85066424,http://id.loc.gov/authorities/subjects/sh85066424,lcsh,650,1,Initiation rites -- Religious aspects -- Christianity
http://id.loc.gov/authorities/subjects/sh85066719.,http://id.loc.gov/authorities/subjects/sh85066719.,lcsh,650,1,Inspiration
http://id.loc.gov/authorities/subjects/sh85067179.,http://id.loc.gov/authorities/subjects/sh85067179.,lcsh,650,1,Intelligence service -- United States
http://id.loc.gov/authorities/subjects/sh85067524.,http://id.loc.gov/authorities/subjects/sh85067524.,lcsh,650,1,Interstellar communication
http://id.loc.gov/authorities/subjects/sh85067603.,http://id.loc.gov/authorities/subjects/sh85067603.,lcsh,650,1,Intimacy (Psychology)
http://id.loc.gov/authorities/subjects/sh85067977.,http://id.loc.gov/authorities/subjects/sh85067977.,,651,1,Ireland -- Description and travel
http://id.loc.gov/authorities/subjects/sh85068048.,http://id.loc.gov/authorities/subjects/sh85068048.,,651,1,Ireland -- Social life and customs
http://id.loc.gov/authorities/subjects/sh85068081,http://id.loc.gov/authorities/subjects/sh85068081,lcsh,650,1,Irises (Plants) in art
http://id.loc.gov/authorities/subjects/sh85068283.,http://id.loc.gov/authorities/subjects/sh85068283.,lcsh,650,1,Irrigation
http://id.loc.gov/authorities/subjects/sh85068296.,http://id.loc.gov/authorities/subjects/sh85068296.,lcsh,650,1,Irrigation engineering
http://id.loc.gov/authorities/subjects/sh85068816.,http://id.loc.gov/authorities/subjects/sh85068816.,lcsh,650,1,Italian literature
http://id.loc.gov/authorities/subjects/sh85069398.,http://id.loc.gov/authorities/subjects/sh85069398.,,651,1,Japan -- Description and travel
http://id.loc.gov/authorities/subjects/sh85070391.,http://id.loc.gov/authorities/subjects/sh85070391.,lcsh,650,1,Jews -- Folklore
http://id.loc.gov/authorities/subjects/sh85071118.,http://id.loc.gov/authorities/subjects/sh85071118.,lcsh,650,1,Justice
http://id.loc.gov/authorities/subjects/sh85072120.,http://id.loc.gov/authorities/subjects/sh85072120.,lcsh,650,1,Keyboards (Electronics)
http://id.loc.gov/authorities/subjects/sh85072549.,http://id.loc.gov/authorities/subjects/sh85072549.,lcsh,650,1,Kissing
http://id.loc.gov/authorities/subjects/sh85073794.,http://id.loc.gov/authorities/subjects/sh85073794.,lcsh,650,1,Labyrinths in art
http://id.loc.gov/authorities/subjects/sh85074423.,http://id.loc.gov/authorities/subjects/sh85074423.,lcsh,650,1,Landscapes in art
http://id.loc.gov/authorities/subjects/sh85074518.,http://id.loc.gov/authorities/subjects/sh85074518.,lcsh,650,1,Language and languages
http://id.loc.gov/authorities/subjects/sh85074574.,http://id.loc.gov/authorities/subjects/sh85074574.,lcsh,650,1,Language and languages -- Philosophy
http://id.loc.gov/authorities/subjects/sh85074926.,http://id.loc.gov/authorities/subjects/sh85074926.,lcsh,650,1,Latin American literature -- 20th century
http://id.loc.gov/authorities/subjects/sh85075608.,http://id.loc.gov/authorities/subjects/sh85075608.,lcsh,650,1,Leaves
http://id.loc.gov/authorities/subjects/sh85075636.,http://id.loc.gov/authorities/subjects/sh85075636.,,651,1,"Lebanon -- History -- Civil War, 1975-1990"
http://id.loc.gov/authorities/subjects/sh85076217,http://id.loc.gov/authorities/subjects/sh85076217,lcsh,650,1,Letter-pictures
http://id.loc.gov/authorities/subjects/sh85076240.,http://id.loc.gov/authorities/subjects/sh85076240.,lcsh,650,1,Letters
http://id.loc.gov/authorities/subjects/sh85076512.,http://id.loc.gov/authorities/subjects/sh85076512.,lcsh,650,1,Libraries -- History
http://id.loc.gov/authorities/subjects/sh85076886.,http://id.loc.gov/authorities/subjects/sh85076886.,lcsh,650,1,Light and darkness in literature
http://id.loc.gov/authorities/subjects/sh85076896.,http://id.loc.gov/authorities/subjects/sh85076896.,lcsh,650,1,Light in art
http://id.loc.gov/authorities/subjects/sh85077159,http://id.loc.gov/authorities/subjects/sh85077159,lcsh,650,1,Line (Art)
http://id.loc.gov/authorities/subjects/sh85077319.,http://id.loc.gov/authorities/subjects/sh85077319.,lcsh,650,1,Lipreading
http://id.loc.gov/authorities/subjects/sh85077531,http://id.loc.gov/authorities/subjects/sh85077531,lcsh,650,1,Literature -- Women authors
http://id.loc.gov/authorities/subjects/sh85077546.,http://id.loc.gov/authorities/subjects/sh85077546.,lcsh,650,1,"Literature, Experimental"
http://id.loc.gov/authorities/subjects/sh85077575.,http://id.loc.gov/authorities/subjects/sh85077575.,lcsh,650,1,Literature and technology
http://id.loc.gov/authorities/subjects/sh85077600,http://id.loc.gov/authorities/subjects/sh85077600,lcsh,650,1,Lithography -- 20th century
http://id.loc.gov/authorities/subjects/sh85078243.,http://id.loc.gov/authorities/subjects/sh85078243.,lcsh,650,1,Loneliness
http://id.loc.gov/authorities/subjects/sh85078431.,http://id.loc.gov/authorities/subjects/sh85078431.,lcsh,650,1,Loss (Psychology)
http://id.loc.gov/authorities/subjects/sh85078519.,http://id.loc.gov/authorities/subjects/sh85078519.,lcsh,650,1,Love
http://id.loc.gov/authorities/subjects/sh85079396.,http://id.loc.gov/authorities/subjects/sh85079396.,lcsh,650,1,Machinery in art
http://id.loc.gov/authorities/subjects/sh85080130.,http://id.loc.gov/authorities/subjects/sh85080130.,lcsh,650,1,Male nude in art
http://id.loc.gov/authorities/subjects/sh85080301.,http://id.loc.gov/authorities/subjects/sh85080301.,lcsh,650,1,Human beings -- Origin
http://id.loc.gov/authorities/subjects/sh85080588,http://id.loc.gov/authorities/subjects/sh85080588,lcsh,650,1,Mannequins (Figures)
http://id.loc.gov/authorities/subjects/sh85080932.,http://id.loc.gov/authorities/subjects/sh85080932.,lcsh,650,1,Marathon running
http://id.loc.gov/authorities/subjects/sh85081056.,http://id.loc.gov/authorities/subjects/sh85081056.,lcsh,650,1,Marginalia
http://id.loc.gov/authorities/subjects/sh85081057.,http://id.loc.gov/authorities/subjects/sh85081057.,lcsh,650,1,"Marginality, Social"
http://id.loc.gov/authorities/subjects/sh85081416.,http://id.loc.gov/authorities/subjects/sh85081416.,lcsh,650,1,Marriage
http://id.loc.gov/authorities/subjects/sh85081504.,http://id.loc.gov/authorities/subjects/sh85081504.,lcsh,650,1,Marriage in art
http://id.loc.gov/authorities/subjects/sh85081797.,http://id.loc.gov/authorities/subjects/sh85081797.,lcsh,650,1,Masculinity
