status,refKey,refTitle,bookKey,bookTitle,method,confidence,onPages,imagePages,verbatim
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,GMM9QQ4H,Storage suggestions,substring,0.990,78,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.78."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,WZF28RXQ,Andy Warhol's children's book.,substring,0.990,211,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.211."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,X235VHKL,A souvenir of Gilbert & George's Hyde Park walk July 21st 1969.,substring,0.990,"128, 160",119,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.119, 128, 160."
emitted,Q77Q8HL7,Peter Downsbrough : the book(s),X26RKF7R,Cut,substring,0.990,27,"139, 268","Downsbrough, Peter. Peter Downsbrough : the Book(s).Germany: Hatje Cantz, 2011. pp.27, 139, 268."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,X27XZCGK,"Beleaf, Beleaf (a series of books)",substring,0.990,130,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.130"
emitted,KHX75Z8C,"Book as art V : September 14, 1992-February 19, 1993",X2Q82H29,Three cages,substring,0.990,6,,"Wasserman, Krystyna. Book As Art V: September 14, 1992-February 19, 1993. Washington, D.C: National Museum of Women in the Arts, 1992, p. [6]."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,X36TCQIB,The medium is the massage,substring,0.990,48,44-45,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.44-45, 48."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),X36TCQIB,The medium is the massage,substring,0.990,203,,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. p.203."
emitted,DHC5ATH7,Livres d'artistes,X3AQKFFZ,High school,substring,0.990,,103,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. p.103."
emitted,X37HVCXS,"Book arts 2007, Bright Hill Center",X3DGSXJX,Civil disobedience: Henry David Thoreau.,substring,0.990,86,85,"Bright Hill Press North American Juried Book Arts Exhibition. Book Arts 2007, Bright Hill Center. Treadwell, NY: Bright Hill Press, 2007. pp.85, 86."
emitted,EXVACFS7,"Book as art VI: December 6, 1993-May 20, 1994, the National Museum of Women in the Arts, Washington, D.C.",X3FB3I64,Wifehood,substring,0.990,"7, 9",,"Wasserman, Krystyna. Book As Art VI: December 6, 1993-May 20, 1994, the National Museum of Women in the Arts, Washington, D.C. Washington, D.C: The Museum, 1993. p.[7], [9]."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,X3QPXQ6A,Traces,substring,0.990,424,377,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.377, 424."
emitted,7SFXCRS9,"The book made art : a selection of contemporary artists' books, exhibited in the Joseph Regenstein Library, the University of Chicago, February through April 1986",X492IQGW,Blablabla,substring,0.990,23,,"Abt, Jeffrey. The Book Made Art: a Selection of Contemporary Artists' Books, Exhibited in the Joseph Regenstein Library, the University of Chicago, February Through April 1986. Chicago: University of Chicago Library, 1986. p.23."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,X4AHIU49,East-West : a book of fortune,substring,0.990,54,,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. p. 54."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,X4BHEW87,T'e-ne-t'e: eine mythologische Vorführung,substring,0.990,424,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.424."
emitted,MN3CW7FZ,Artists and their books - books and their artists,X4JAME3F,An introduction to square word calligraphy,substring,0.990,208,202-203,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.202-203, 208."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,X4UAGICF,"Richard Tuttle: Triangles, works 1964-1985 : Two pinwheels, works 1964-1985",substring,0.990,215,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.215."
emitted,7YGZYJ5L,"Artists of the book, 1988 :",X4WIAYMX,Determination,substring,0.990,24,23,"Boston Athenaeum. Artists of the Book, 1988 : a Facet of Modernism : a Traveling Exhibition of the New England Foundation for the Arts. Boston, Mass.: Boston Athenæum, 1988. pp.23, 24."
emitted,EYAM3MR5,Creating artists' books,X57GE3A5,A little flora of common plants,substring,0.990,36,,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.36."
emitted,XWS4XW55,500 handmade books : inspiring interpretations of a timeless form,X5WC5DXH,Untitled,substring,0.990,,243,"Tourtillott, Suzanne J. E, and Steve Miller. 500 Handmade Books: Inspiring Interpretations of a Timeless Form. New York: Lark Books, 2008. p.243."
emitted,JV2JKULL,Various small books : referencing various small books by Ed Ruscha,X6GK8J9A,39 sources and one sink on the Las Vegas strip,substring,0.990,"212, 287",236-237,"Taylor, Phil. Various Small Books: Referencing Various Small Books by Ed Ruscha. Cambridge, Massachusetts: MIT Press, 2013. pp.212, 236-237, 287."
emitted,DHC5ATH7,Livres d'artistes,X6PZJM6Q,Roll poster,substring,0.990,143,142,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.142, 143."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,X75G4XRZ,In alphabetical order: July 1978,substring,0.990,426,246,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.246, 426."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,X76998PU,Coil join,substring,0.990,229,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.229."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,X79CB8BP,High tension : Montage '93,substring,0.990,209,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.209."
emitted,BCG5FURQ,The century of artists' books,X79CB8BP,High tension : Montage '93,substring,0.990,83-85,84,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.83-85, 84."
emitted,5JWH4AMJ,Offset : artists' books & prints.,X79CB8BP,High tension : Montage '93,substring,0.990,20,,"Freeman, Brad. Offset: Artists' Books & Prints. New York, N.Y.: Interplanetary Productions, 1993. p.20."
emitted,278G84HQ,The journal of artists' books JAB.,X79CB8BP,High tension : Montage '93,substring,0.990,,35-6,"The Journal of Artists' Books JAB. New York, NY: Interplanetary Productions, 1994. <http://newfirstsearch.oclc.org/dbname=WilsonSelectPlus;journal=1085-1461;screen=available;done=referer;FSIP>. no.36 (Fall 2014), pp.35-6."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,X79CB8BP,High tension : Montage '93,substring,0.990,54,50-51,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.50-51, 54."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,X79CB8BP,High tension : Montage '93,substring,0.990,121,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.121."
blocked,BEGEG5AI,Artists books,X7A9VYQC,Voyelles,substring,0.950,,158-159,"Wasserman, Krystyna. The Book as Art : Artists’ Books from the National Museum of Women in the Arts. New York: Princeton Architectural Press, 2007. pp.158-159."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,X7C3ZEA9,Group Book (yellow cover),substring,0.990,149,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. p.149."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,X7EQQ997,Tenebre,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Berthin et Jouet""]."
emitted,BCG5FURQ,The century of artists' books,X8CAANG2,Extinction event: a workbook,substring,0.990,138-39,138,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.138-39, 138."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,X8CAANG2,Extinction event: a workbook,substring,0.990,"152, 158",148,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.148, 152, 158."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,X8T7SMFD,The waiting letter,substring,0.990,195,,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.195."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,X8W69YPU,Gagarin.,substring,0.990,225,118,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.118, 225."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,X9B68BSX,Eleven poems,substring,0.990,192,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.192."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,X9B68BSX,Eleven poems,substring,0.990,423,86,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.86, 423."
emitted,DHC5ATH7,Livres d'artistes,X9B68BSX,Eleven poems,substring,0.990,23,24,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.23, 24."
emitted,KB2E34DZ,Artist/author : contemporary artists' books,X9EIH5A4,"Space atlas: visions, charts, maps, plans, reflections",substring,0.990,38,,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. p.38."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),X9EIH5A4,"Space atlas: visions, charts, maps, plans, reflections",substring,0.990,195,,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. p.195."
emitted,Q77Q8HL7,Peter Downsbrough : the book(s),X9LEUENB,Within (time),substring,0.990,47,"173, 285","Downsbrough, Peter. Peter Downsbrough : the Book(s).Germany: Hatje Cantz, 2011. pp.47, 173, 285."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,X9LSLBTE,The Book They Open Just to Read the Ads: Yellow PP,substring,0.990,150-151,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. p.150-151."
emitted,R9TPTHIC,"Breaking the bindings : American book art now : an exhibition of creative bookmaking produced in the United States since 1980, Elvehjem Museum of Art, 6 May-3 July 1983.",X9QU3GMR,Secretum Iter,substring,0.990,37,,"Elvehjem Museum of Art. Breaking the Bindings: American Book Art Now: an Exhibition of Creative Bookmaking Produced in the United States Since 1980, Elvehjem Museum of Art, 6 May-3 July 1983. Madison, Wis.: Elvehjem Museum of Art, 1983. [p.37]."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,X9YJZX84,Ente stratifiee,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Faivre Claude""]."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,XAFM87LG,Voyeur,substring,0.990,428,230,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.230, 428."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,XASJZ7ER,Je m'en lave les mains,substring,0.990,207,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.207."
emitted,X37HVCXS,"Book arts 2007, Bright Hill Center",XB3YVX25,Sleeper,substring,0.990,"7, 13, 72",71,"Bright Hill Press North American Juried Book Arts Exhibition. Book Arts 2007, Bright Hill Center. Treadwell, NY: Bright Hill Press, 2007. pp.7, 13, 71, 72."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,XBC3P6E3,Hoffman von Fallersleben auf Helgolad,substring,0.990,204,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.204."
emitted,GDNNXY63,Artists' Books: Visual Studies Workshop Press,XBH8BFLP,Ampersand: (and per se and),substring,0.990,154,,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.154."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,XBNZVH4H,Foolscrap,substring,0.990,191,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.191."
emitted,D2HD5CJR,Speaking of book art : interviews with British and American book artists,XBNZVH4H,Foolscrap,substring,0.990,"89, 132",,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. pp.89, 132."
emitted,94CKQLVX,Artists' books : a critical anthology and sourcebook,XBNZVH4H,Foolscrap,substring,0.990,124,,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.124."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,XBNZVH4H,Foolscrap,substring,0.990,435,,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. p.435."
emitted,FAEUXXHV,Booktrek : selected essays on artists' books (1972-2010),XBNZVH4H,Foolscrap,substring,0.990,"44, 113, 162-163",,"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.44, 113, 162-163."
emitted,MWX5EQ95,Livres d'artistes: livres-objets = Artists' books : book-objects,XCKSWFF3,Livre-Chevet,substring,0.990,,,"NRA Shakespeare international. Livres d'artistes: livres-objets = Artists' books : book-objects. Paris: CERPM, 1985. [cat. entry for ""Doudeau Brigitte""]."
emitted,L3HFQ2SA,Beyond the text : artists' books from the collection of Robert J. Ruben,XCNZH5JW,The over and over,substring,0.990,98,99,"Ruben, Robert J. Beyond the Text: Artists' Books from the Collection of Robert J. Ruben. New York: Grolier Club, 2010. pp.98, 99."
emitted,A5RE4482,Artists' books : the book as a work of art 1963-2000,XCSC2N87,"Incomplete open cubes : The John Weber Gallery, New York 1974",substring,0.990,194,,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.194."
emitted,JHBWPGKS,Sol LeWitt : artist's books,XCSC2N87,"Incomplete open cubes : The John Weber Gallery, New York 1974",substring,0.990,,50-53,"LeWitt, Sol. Sol LeWitt: Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. pp.50-53."
emitted,SGBJXYRF,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,XCSC2N87,"Incomplete open cubes : The John Weber Gallery, New York 1974",substring,0.990,"267, 272, 431",273,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.267, 272, 273, 431."
emitted,VH6DIY2I,"Book arts 2008, Bright Hill Literary Center",XD8IGJWS,Book number 205: behind the scenes,substring,0.990,,80,"Bright Hill Press North American Juried Book Arts Exhibition. Book Arts 2008, Bright Hill Literary Center. Treadwell, NY: Bright Hill Press, 2008. p. 80."
blocked,BEGEG5AI,Artists books,XDHS22JF,She Has Vanished from the Outside and Gone Within...,substring,0.950,,76-77,"Wasserman, Krystyna. The Book as Art : Artists’ Books from the National Museum of Women in the Arts. New York: Princeton Architectural Press, 2007. p.76-77 ."
emitted,BCG5FURQ,The century of artists' books,XDL8DE2V,"Word rain; or, A discursive introduction to the intimate philosophical investigations of G,r,e,t,a, G,a,r,b,o, it says.",substring,0.990,"236-237, 241",,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.236-237, 241."
